<card qty="3" id="cbfcb70f-a855-4068-b02f-816804042030">Eyes in the Sky</card>	cbfcb70f-a855-4068-b02f-816804042030	Eyes in the Sky		Justice	0	Upgrade	⚡						AERIAL. PREPARATION.
<card qty="3" id="cbfcb70f-a855-4068-b02f-816804042031">Flying Formation</card>	cbfcb70f-a855-4068-b02f-816804042031	Flying Formation		Leadership	4	Event	🧪						AERIAL. TACTIC.
<card qty="3" id="cbfcb70f-a855-4068-b02f-816804042032">X-Force Recruit</card>	cbfcb70f-a855-4068-b02f-816804042032	X-Force Recruit		Basic	0	Upgrade	👊🏾						TITLE.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043002">X-23's Claws</card>	75156e6a-46eb-4164-9986-e46621043002	X-23's Claws		Hero	-	Upgrade	👊🏾						WEAPON.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043003">Honey Badger</card>	75156e6a-46eb-4164-9986-e46621043003	Honey Badger (Gabby Kinney)		Hero	2	Ally	✨						X-MEN.
<card qty="2" id="75156e6a-46eb-4164-9986-e46621043004">Animal Instinct</card>	75156e6a-46eb-4164-9986-e46621043004	Animal Instinct		Hero	0	Event	🧪						SKILL.
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043005">Claw Mastery</card>	75156e6a-46eb-4164-9986-e46621043005	Claw Mastery		Hero	1	Event	⚡						SKILL.
<card qty="2" id="75156e6a-46eb-4164-9986-e46621043006">Regenerative Longevity</card>	75156e6a-46eb-4164-9986-e46621043006	Regenerative Longevity		Hero	1	Event	⚡						SUPERPOWER.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043007">Sisterly Bond</card>	75156e6a-46eb-4164-9986-e46621043007	Sisterly Bond		Hero	0	Event	✨						CONDITION.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043008">Sisterhood</card>	75156e6a-46eb-4164-9986-e46621043008	Sisterhood		Hero	2	Support	🧪						CONDITION.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043009">Adamantium Lacing</card>	75156e6a-46eb-4164-9986-e46621043009	Adamantium Lacing		Hero	1	Upgrade	👊🏾			
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043010">Grim Resolve</card>	75156e6a-46eb-4164-9986-e46621043010	Grim Resolve		Hero	1	Upgrade	🧪						CONDITION.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043011">Pain Tolerance</card>	75156e6a-46eb-4164-9986-e46621043011	Pain Tolerance		Hero	2	Upgrade	⚡						SUPERPOWER.
<card qty="2" id="75156e6a-46eb-4164-9986-e46621043012">Puncture Wound</card>	75156e6a-46eb-4164-9986-e46621043012	Puncture Wound		Hero	0	Upgrade	👊🏾						CONDITION.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043013">Boom Boom</card>	75156e6a-46eb-4164-9986-e46621043013	Boom Boom (Tabitha Smith)		Aggression	3	Ally	⚡						X-FORCE.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043014">Rictor</card>	75156e6a-46eb-4164-9986-e46621043014	Rictor (Julio Richter)		Aggression	3	Ally	⚡						X-FORCE.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043015">Shatterstar</card>	75156e6a-46eb-4164-9986-e46621043015	Shatterstar (Gaveedra Seven)		Aggression	4	Ally	🧪						X-FORCE.
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043016">Critical Hit</card>	75156e6a-46eb-4164-9986-e46621043016	Critical Hit		Aggression	2	Event	🧪			
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043018">Keep Them Busy</card>	75156e6a-46eb-4164-9986-e46621043018	Keep Them Busy		Aggression	1	Player Side Scheme	👊🏾			
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043019">"Now I'm Mad"</card>	75156e6a-46eb-4164-9986-e46621043019	"Now I'm Mad"		Aggression	1	Upgrade	👊🏾						CONDITION.
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043020">The Direct Approach</card>	75156e6a-46eb-4164-9986-e46621043020	The Direct Approach		Aggression	1	Upgrade	⚡						TACTIC.
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043021">Specialized Training</card>	75156e6a-46eb-4164-9986-e46621043021	Specialized Training		Basic	1	Player Side Scheme	🧪			
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043038">Predictable Ploy</card>	75156e6a-46eb-4164-9986-e46621043038	Predictable Ploy		Justice	2	Event	🧪			
<card qty="1" id="75156e6a-46eb-4164-9986-e46621043039">Rally the Troops</card>	75156e6a-46eb-4164-9986-e46621043039	Rally the Troops		Leadership	0	Player Side Scheme	🧪			
<card qty="3" id="75156e6a-46eb-4164-9986-e46621043040">Anticipated Attack</card>	75156e6a-46eb-4164-9986-e46621043040	Anticipated Attack		Protection	2	Event	🧪						DEFENSE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044002">Cable</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044002	Cable (Nathan Summers)		Hero	3	Ally	✨						PSIONIC. X-FORCE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044003">Exhausting Personality</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044003	Exhausting Personality		Hero	0	Event	🧪			
<card qty="2" id="03bdcc46-22c1-4a7f-8ca7-e212d5044004">Maximum Effort</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044004	Maximum Effort		Hero	0	Event	👊🏾						ATTACK.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044005">Metaknowledge</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044005	Metaknowledge		Hero	1	Event	🧪			
<card qty="2" id="03bdcc46-22c1-4a7f-8ca7-e212d5044006">"Yoo-Hoo!"</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044006	"Yoo-Hoo!"		Hero	1	Event	⚡						THWART.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044007">Montage</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044007	Montage		Hero	-	Resource	✨			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044008">Chimichanga Truck</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044008	Chimichanga Truck		Hero	2	Support	🧪						LOCATION.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044009">Armed to the Teeth</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044009	Armed to the Teeth		Hero	2	Upgrade	⚡			
<card qty="2" id="03bdcc46-22c1-4a7f-8ca7-e212d5044010">Deadpool's Katana</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044010	Deadpool's Katana		Hero	2	Upgrade	👊🏾						WEAPON.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044011">It Ain't Over...</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044011	It Ain't Over...		Hero	1	Upgrade	⚡						CONDITION.
<card qty="2" id="03bdcc46-22c1-4a7f-8ca7-e212d5044012">This Card is Fire</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044012	This Card is Fire		Hero	3	Event	👊🏾						ATTACK.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044013">Dogpool</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044013	Dogpool (Wilson)		'Pool	3	Ally	👊🏾						DEADPOOL CORPS.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044014">Headpool</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044014	Headpool (Wade "Shorty" Wilson)		'Pool	3	Ally	👊🏾						DEADPOOL CORPS. ZOMBIE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044015">Kidpool</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044015	Kidpool (Wade "Tito" Wilson)		'Pool	3	Ally	👊🏾						DEADPOOL CORPS.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044016">Lady Deadpool</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044016	Lady Deadpool (Wanda Wilson)		'Pool	4	Ally	👊🏾						DEADPOOL CORPS.
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044017">Barely a Scratch</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044017	Barely a Scratch		'Pool	0	Event	🧪						DEFENSE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044018">Cutupper</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044018	Cutupper		'Pool	3	Event	👊🏾						ATTACK.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044019">Da Bomb</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044019	Da Bomb		'Pool	6	Event	👊🏾			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044020">Get Rage-y</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044020	Get Rage-y		'Pool	0	Event	👊🏾			
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044021">"I Got This"</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044021	"I Got This"		'Pool	1	Event	⚡			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044022">Not my Responsibility</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044022	Not my Responsibility		'Pool	0	Event	🧪			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044023">'Pool Inspection</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044023	'Pool Inspection		'Pool	6	Event	🧪						THWART.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044024">Live Dangerously</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044024	Live Dangerously		'Pool	0	Player Side Scheme	⚡			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044025">Self Confidence</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044025	Self Confidence		'Pool	-	Resource	👊🏾			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044026">Self Control</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044026	Self Control		'Pool	-	Resource	🧪			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044027">Self Preservation</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044027	Self Preservation		'Pool	-	Resource	⚡			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044028">Git Gud</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044028	Git Gud		'Pool	2	Upgrade	🧪			
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044029">Healing Factor</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044029	Healing Factor		'Pool	3	Upgrade	⚡						SUPERPOWER.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044030">Stick-To-Itiveness</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044030	Stick-To-Itiveness		'Pool	2	Upgrade	⚡						CONDITION.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044043">Bob, Agent of Hydra</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044043	Bob, Agent of Hydra (Bob Dobalina)		'Pool	2	Ally	👊🏾						HYDRA.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044044">Negasonic Teenage Warhead</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044044	Negasonic Teenage Warhead (Ellie Phimister)		'Pool	4	Ally	🧪						PSIONIC. X-FORCE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044045">Pandapool</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044045	Pandapool		'Pool	4	Ally	👊🏾						DEADPOOL CORPS.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044046">Break Time</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044046	Break Time		'Pool	3👤	Event	⚡			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044047">Get in Front of Me!</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044047	Get in Front of Me!		'Pool	1	Event	🧪			
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044048">Mulligan</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044048	Mulligan		'Pool	3	Event	🧪			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044049">Deadpool Corps Ship</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044049	Deadpool Corps Ship		'Pool	1	Support	🧪						VEHICLE.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044050">Plot Convenience</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044050	Plot Convenience		'Pool	2	Support	🧪			
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044051">Ambush</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044051	Ambush		'Pool	1	Upgrade	🧪						TACTIC.
<card qty="2" id="03bdcc46-22c1-4a7f-8ca7-e212d5044052">Bazooka</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044052	Bazooka		'Pool	2	Upgrade	⚡						WEAPON.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044053">Blackout</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044053	Blackout		'Pool	0	Upgrade	⚡						METAGAME.
<card qty="3" id="03bdcc46-22c1-4a7f-8ca7-e212d5044054">Distraction</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044054	Distraction		'Pool	0	Upgrade	👊🏾			
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044055">Laser Swords</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044055	Laser Swords		'Pool	3	Upgrade	⚡						WEAPON.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044056">Rock, Paper, Scissors</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044056	Rock, Paper, Scissors		'Pool	1	Upgrade	✨						METAGAME.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044057">Tic-Tac-Toe</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044057	Tic-Tac-Toe		'Pool	0	Upgrade	🧪						METAGAME.
<card qty="1" id="03bdcc46-22c1-4a7f-8ca7-e212d5044058">War</card>	03bdcc46-22c1-4a7f-8ca7-e212d5044058	War		'Pool	1	Upgrade	👊🏾						METAGAME.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045002">Malcolm</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045002	Malcolm		Hero	3	Ally	✨						TEMPORAL. X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045003">Randall</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045003	Randall		Hero	3	Ally	✨						TEMPORAL. X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045004">Bishop's Rifle</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045004	Bishop's Rifle		Hero	2	Upgrade	⚡						TEMPORAL. WEAPON.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045005">Bishop's Uniform</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045005	Bishop's Uniform		Hero	2	Upgrade	🧪						ITEM. TEMPORAL.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045006">Super-Charged</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045006	Super-Charged		Hero	0	Upgrade	🧪						SUPERPOWER.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045007">Concussive Blast</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045007	Concussive Blast		Hero	3	Event	👊🏾						ATTACK. SUPERPOWER.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045008">Command Authority</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045008	Command Authority		Hero	2	Event	🧪						THWART.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045009">Energy Conversion</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045009	Energy Conversion		Hero	0	Event	⚡						DEFENSE.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045010">Stored Energy</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045010	Stored Energy		Hero	-	Resource	⚡👊🏾						TEMPORAL.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045011">Cable</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045011	Cable (Nathan Summers)		Leadership	4	Ally	🧪						PSIONIC. X-FORCE.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045012">X-23</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045012	X-23 (Laura Kinney)		Leadership	3	Ally	👊🏾						X-FORCE.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045014">Advanced Suit</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045014	Advanced Suit		Leadership	0	Upgrade	🧪						ARMOR. ITEM.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045015">Sidekick</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045015	Sidekick		Leadership	1	Upgrade	✨						TITLE.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045016">Side-by-Side</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045016	Side-by-Side		Leadership	2	Event	⚡			
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045017">Suit Up</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045017	Suit Up		Leadership	2	Event	👊🏾			
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045020">Legion</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045020	Legion (David Haller)		Basic	3	Ally	⚡						PSIONIC. X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045021">Marrow</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045021	Marrow (Sarah)		Basic	2	Ally	⚡						X-FORCE.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045031">Colossus</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045031	Colossus (Piotr Rasputin)		Hero	3	Ally	✨						X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045032">Limbo</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045032	Limbo		Hero	1	Support	👊🏾						DIMENSION.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045033">Magik's Crown</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045033	Magik's Crown		Hero	2	Upgrade	🧪						ITEM.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045034">Soulsword</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045034	Soulsword		Hero	1	Upgrade	👊🏾						WEAPON.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045035">Mystical Armor</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045035	Mystical Armor		Hero	1	Upgrade	⚡						ARMOR.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045036">Scrying</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045036	Scrying		Hero	0	Event	🧪						SPELL.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045037">Stepping Disc</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045037	Stepping Disc		Hero	1	Event	⚡						SUPERPOWER.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045038">Exorcism</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045038	Exorcism		Hero	2	Event	⚡						SPELL. THWART.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045039">Soul Strike</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045039	Soul Strike		Hero	2	Event	🧪						ATTACK. SPELL.
<card qty="2" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045040">Magic Barrier</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045040	Magic Barrier		Hero	1	Event	👊🏾						DEFENSE. SPELL.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045041">Goldballs</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045041	Goldballs (Fabio Medina)		Aggression	3	Ally	👊🏾						X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045042">Tempus</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045042	Tempus (Eva Bell)		Aggression	2	Ally	🧪						X-MEN.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045043">Blood Rage</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045043	Blood Rage		Aggression	1	Upgrade	⚡						CONDITION.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045044">Test the Defense</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045044	Test the Defense		Aggression	1	Upgrade	🧪						SKILL.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045045">Full-Body Charge</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045045	Full-Body Charge		Aggression	4	Event	👊🏾						ATTACK.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045048">Triage</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045048	Triage (Christopher Muse)		Basic	2	Ally	⚡						X-MEN.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045049">Stepford Cuckoos</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045049	Stepford Cuckoos		Basic	3	Support	🧪						PERSONA. PSIONIC.
<card qty="1" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045050">Bloodgem</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045050	Bloodgem		Basic	0	Upgrade	✨						ITEM.
<card qty="3" id="1ab538aa-6ad1-4d9d-83a6-3ebc3a045051">Basic Spell</card>	1ab538aa-6ad1-4d9d-83a6-3ebc3a045051	Basic Spell		Basic	2	Event	⚡						SPELL.
<card qty="1" id="campaign-0000-0000-0000-000000045172">Destiny</card>	campaign-0000-0000-0000-000000045172	Destiny (Irene Adler)		Campaign	4	Ally	✨						X-MEN.
<card qty="1" id="campaign-0000-0000-0000-000000045173">Blink</card>	campaign-0000-0000-0000-000000045173	Blink (Clarice Ferguson)		Campaign	4	Ally	✨						X-MEN.
<card qty="1" id="campaign-0000-0000-0000-000000045174">Morph</card>	campaign-0000-0000-0000-000000045174	Morph (Kevin Sydney)		Campaign	4	Ally	✨						X-MEN.
<card qty="1" id="campaign-0000-0000-0000-000000045175">X-Man</card>	campaign-0000-0000-0000-000000045175	X-Man (Nate Grey)		Campaign	4	Ally	✨						X-MEN.
<card qty="1" id="campaign-0000-0000-0000-000000045176">Desperate Measures</card>	campaign-0000-0000-0000-000000045176	Desperate Measures		Campaign	1	Upgrade	✨			
<card qty="1" id="campaign-0000-0000-0000-000000045178">Panicked Refugees</card>	campaign-0000-0000-0000-000000045178	Panicked Refugees		Campaign	-	Obligation
<card qty="2" id="9612581e-ee76-46fb-89b7-71ae7a046003">Snow Clone</card>	9612581e-ee76-46fb-89b7-71ae7a046003	Snow Clone		Hero	2	Ally	👊🏾						ICE. X-MEN.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046004">Power Belt</card>	9612581e-ee76-46fb-89b7-71ae7a046004	Power Belt		Hero	2	Upgrade	⚡						ITEM. TECH.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046005">Cryokinetic Perception</card>	9612581e-ee76-46fb-89b7-71ae7a046005	Cryokinetic Perception		Hero	2	Upgrade	🧪						SUPERPOWER.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046006">Ice Slide</card>	9612581e-ee76-46fb-89b7-71ae7a046006	Ice Slide		Hero	2	Upgrade	⚡						ICE. SUPERPOWER.
<card qty="2" id="9612581e-ee76-46fb-89b7-71ae7a046007">Frozen Solid</card>	9612581e-ee76-46fb-89b7-71ae7a046007	Frozen Solid		Hero	3	Upgrade	🧪						CONDITION. ICE.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046008">Ice Wall</card>	9612581e-ee76-46fb-89b7-71ae7a046008	Ice Wall		Hero	4	Support	👊🏾						ICE.
<card qty="2" id="9612581e-ee76-46fb-89b7-71ae7a046009">Arctic Attack</card>	9612581e-ee76-46fb-89b7-71ae7a046009	Arctic Attack		Hero	2	Event	⚡						ATTACK. ICE. SUPERPOWER.
<card qty="2" id="9612581e-ee76-46fb-89b7-71ae7a046010">Ice Blast</card>	9612581e-ee76-46fb-89b7-71ae7a046010	Ice Blast		Hero	3	Event	👊🏾						ICE. SUPERPOWER.
<card qty="3" id="9612581e-ee76-46fb-89b7-71ae7a046011">Chill Out!</card>	9612581e-ee76-46fb-89b7-71ae7a046011	Chill Out!		Hero	2	Event	🧪						ICE. SUPERPOWER. THWART.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046012">Shark-Girl</card>	9612581e-ee76-46fb-89b7-71ae7a046012	Shark-Girl (Iara Dos Santos)		Aggression	2	Ally	⚡						X-MEN.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046013">Glob</card>	9612581e-ee76-46fb-89b7-71ae7a046013	Glob (Robert Herman)		Aggression	3	Ally	⚡						X-MEN.
<card qty="3" id="9612581e-ee76-46fb-89b7-71ae7a046014">Suppressing Fire</card>	9612581e-ee76-46fb-89b7-71ae7a046014	Suppressing Fire		Aggression	0	Upgrade	🧪						TACTIC.
<card qty="3" id="9612581e-ee76-46fb-89b7-71ae7a046015">Surprise Move</card>	9612581e-ee76-46fb-89b7-71ae7a046015	Surprise Move		Aggression	1	Event	🧪						TACTIC.
<card qty="3" id="9612581e-ee76-46fb-89b7-71ae7a046016">Take That!</card>	9612581e-ee76-46fb-89b7-71ae7a046016	Take That!		Aggression	3	Event	⚡						ATTACK.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046018">Keep Up the Pressure</card>	9612581e-ee76-46fb-89b7-71ae7a046018	Keep Up the Pressure		Aggression	0	Player Side Scheme	⚡			
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046019">Shadowcat</card>	9612581e-ee76-46fb-89b7-71ae7a046019	Shadowcat (Kitty Pryde)		Basic	3	Ally	🧪						X-MEN.
<card qty="1" id="9612581e-ee76-46fb-89b7-71ae7a046020">Beak</card>	9612581e-ee76-46fb-89b7-71ae7a046020	Beak (Barnell Bohusk)		Basic	2	Ally	⚡						X-MEN.
<card qty="1" id="2bb9367c-944e-4475-b643-6a84c3047002">Wolverine</card>	2bb9367c-944e-4475-b643-6a84c3047002	Wolverine (Logan)		Hero	4	Ally	✨						X-MEN.
<card qty="1" id="2bb9367c-944e-4475-b643-6a84c3047003">Shopping Spree</card>	2bb9367c-944e-4475-b643-6a84c3047003	Shopping Spree		Hero	0	Player Side Scheme	✨			
<card qty="1" id="2bb9367c-944e-4475-b643-6a84c3047004">Jubilee's Coat</card>	2bb9367c-944e-4475-b643-6a84c3047004	Jubilee's Coat		Hero	2	Upgrade	✨						ITEM.
<card qty="1" id="2bb9367c-944e-4475-b643-6a84c3047005">Jubilee's Sunglasses</card>	2bb9367c-944e-4475-b643-6a84c3047005	Jubilee's Sunglasses		Hero	2	Upgrade	✨						ITEM.
<card qty="1" id="2bb9367c-944e-4475-b643-6a84c3047006">Blinding Flash</card>	2bb9367c-944e-4475-b643-6a84c3047006	Blinding Flash		Hero	3	Event	✨						SUPERPOWER.
